"","TR","SUBID","order","CONN_ID","stim_number","stim_name","artist","yearofrelease","liking","yearofbirth","familiarity","SSA","age_bin","TR_onset","second_onset","memory.evoking.","ID","PC_univ","HC_univ"
"3488",1088,"LDIR",19,5,18,"Hoquetus II","Johannes Kretz","",NA,1956,1,NA,"",1081,513.475,"",21,220.23,178.16
"3489",1088,"LGEN",19,3,3,"Clare de Lune","Debussy","",NA,1955,4,NA,"adulthood",1081,513.475,"",22,214.22,146.79
"3490",1088,"LJAC",19,17,3,"I Never Can Say Goodbye","","",NA,1952,4,NA,"",1081,513.475,"",23,245.33,193.56
"3491",1088,"LOLE",19,14,18,"Hoquetus II","Johannes Kretz","",NA,1946,1,NA,"",1081,513.475,"",24,233.27,193.92
"3492",1088,"MBLO",19,8,11,"Hurt","Johnny Cash","2002",NA,1953,4,49,"",1081,513.475,"",25,230.84,207.35
"3493",1088,"MCHA",19,35,11,"One Fine Day","The Chiffons","1963",4,1954,4,9,"childhood",1081,513.475,"",31,228.76,225.19
"3494",1088,"MCOR",19,31,15,"Rosa","Orlando Silva","1937",4,1964,4,-27,"",1081,513.475,"",35,226.12,204.02
"3495",1088,"NLEN",19,24,8,"Symphony No. 2 Finale","Mahler","",3,1942,3,NA,"",1081,513.475,"",26,197.3,164.73
"3496",1088,"OADE",19,29,11,"Joy to the World","Three Dog Night","1970",3,1970,3,0,"childhood",1081,513.475,"n",27,230,216.03
"3497",1088,"RLIE",19,33,21,"Tossin' and Turnin'","Bobby Lewis","1961",2,1960,4,1,"childhood",1081,513.475,"",33,221.35,182.72
"3498",1088,"SCAE",19,15,4,"Panic in Detroit","David Bowie","1973",NA,1965,4,8,"childhood",1081,513.475,"",28,240.19,178.8
"3499",1088,"TCIE",19,10,1,"I Will","Allison Krauss & Tony Furtado","1992",NA,1960,4,32,"adulthood",1081,513.475,"",29,213.76,165.36
"3500",1088,"TSTA",19,23,5,"Lacrimosa","Mozart","",NA,1959,2,NA,"",1081,513.475,"",30,237.79,193.09
"3501",1089,"190904GHER1",19,4,4,"Stay  ","David Bowie","1976",NA,1953,1,23,"adulthood",1081,513.475,"",1,204.67,184.89
"3502",1089,"220914GHER1",19,26,1,"Life on Mars?","David Bowie","1971",3,1952,3,19,"",1081,513.475,"",2,245.11,188.68
"3503",1089,"AEHR",19,20,14,"Nocturne in C Sharp minor","Chopin","",NA,1960,3,NA,"",1081,513.475,"",3,229.77,220.48
"3504",1089,"ASHA",19,18,9,"Cavatina Op. 130","Beethoven","",NA,1951,1,NA,"",1081,513.475,"",4,209.07,163.71
"3505",1089,"BFOR",19,22,2,"Take a Chance on Me","ABBA","1977",NA,1944,4,33,"adulthood",1081,513.475,"",5,212.01,166.36
"3506",1089,"CWEI",19,7,13,"Reckoner","Radiohead","2007",NA,1941,3,66,"",1081,513.475,"",6,208.26,158.74
"3507",1089,"DFAI",19,12,6,"Thanks for the Memories","Fall Out Boy","2007",NA,1953,4,54,"",1081,513.475,"",7,247.89,203.36
"3508",1089,"DMET",19,30,19,"Pinball Wizard","The Who","1969",3,1951,4,18,"adolescence",1081,513.475,"y",8,209.99,186.77
"3509",1089,"DMUN",19,25,18,"Hoquetus II","Johannes Kretz","",3,1968,1,NA,"",1081,513.475,"",9,212.91,178.04
"3510",1089,"EHER",19,16,14,"Nocturne in C Sharp minor","Chopin","",NA,1958,1,NA,"",1081,513.475,"",10,240.46,241.98
"3511",1089,"EKAS",19,28,6,"Flow with It (You Got Me Feeling Like)","St. Paul & The Broken Bones","2016",4,1957,4,59,"",1081,513.475,"",11,206.9,190.64
"3512",1089,"ELAR",19,21,20,"Beyond the Horizon","Georg Hajdu","",NA,1959,1,NA,"",1081,513.475,"",12,243.25,179.94
"3513",1089,"EROS",19,9,1,"I Can't Get No Satisfaction","The Rolling Stones","1965",NA,1961,4,4,"childhood",1081,513.475,"",13,213.14,187.23
"3514",1089,"ETAL",19,34,23,"American Pie","Don Mclean","1971",3,1956,4,15,"adolescence",1081,513.475,"",34,217.58,209.97
"3515",1089,"FKEE",19,1,18,"Hoquetus II","Johannes Kretz","",NA,1963,1,NA,"",1081,513.475,"",14,225.94,189.79
"3516",1089,"GCAS",19,11,22,"Simmer","Hubert Ho","",NA,1947,2,NA,"",1081,513.475,"",15,240.38,224.43
"3517",1089,"GSHA",19,19,5,"Ain't Nobody","Rufus & Chaka Khan","1983",NA,1955,4,28,"adulthood",1081,513.475,"",16,223.66,178.46
"3518",1089,"JBAR",19,32,22,"Car Song","Woody Guthrie","1951",3,1950,3,1,"childhood",1081,513.475,"",32,211.51,184.55
"3519",1089,"JDEN",19,27,5,"Goodbye Yellow Brick Road","Sara Bareilles","2013",4,1968,4,45,"adulthood",1081,513.475,"",17,219.45,198.51
"3520",1089,"JKAY",19,13,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",NA,1950,1,NA,"",1081,513.475,"",18,231.39,196.14
"3521",1089,"JPRE",19,6,7,"Adagio for Strings","Barber","",3,1944,2,NA,"",1081,513.475,"",19,208.67,166.28
"3522",1089,"JSCH",19,2,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1951,4,13,"adolescence",1081,513.475,"",20,227.81,211.98
"3523",1089,"LDIR",19,5,18,"Hoquetus II","Johannes Kretz","",NA,1956,1,NA,"",1081,513.475,"",21,221.14,179.88
"3524",1089,"LGEN",19,3,3,"Clare de Lune","Debussy","",NA,1955,4,NA,"adulthood",1081,513.475,"",22,213.45,146.38
"3525",1089,"LJAC",19,17,3,"I Never Can Say Goodbye","","",NA,1952,4,NA,"",1081,513.475,"",23,247.55,192.99
"3526",1089,"LOLE",19,14,18,"Hoquetus II","Johannes Kretz","",NA,1946,1,NA,"",1081,513.475,"",24,233.7,192.03
"3527",1089,"MBLO",19,8,11,"Hurt","Johnny Cash","2002",NA,1953,4,49,"",1081,513.475,"",25,230.8,204.98
"3528",1089,"MCHA",19,35,11,"One Fine Day","The Chiffons","1963",4,1954,4,9,"childhood",1081,513.475,"",31,228.57,227.52
"3529",1089,"MCOR",19,31,15,"Rosa","Orlando Silva","1937",4,1964,4,-27,"",1081,513.475,"",35,225.17,204.33
"3530",1089,"NLEN",19,24,8,"Symphony No. 2 Finale","Mahler","",3,1942,3,NA,"",1081,513.475,"",26,196.02,167.66
"3531",1089,"OADE",19,29,11,"Joy to the World","Three Dog Night","1970",3,1970,3,0,"childhood",1081,513.475,"n",27,229.83,216.64
"3532",1089,"RLIE",19,33,21,"Tossin' and Turnin'","Bobby Lewis","1961",2,1960,4,1,"childhood",1081,513.475,"",33,220.43,184.07
"3533",1089,"SCAE",19,15,4,"Panic in Detroit","David Bowie","1973",NA,1965,4,8,"childhood",1081,513.475,"",28,240.3,175.92
"3534",1089,"TCIE",19,10,1,"I Will","Allison Krauss & Tony Furtado","1992",NA,1960,4,32,"adulthood",1081,513.475,"",29,213.68,167.48
"3535",1089,"TSTA",19,23,5,"Lacrimosa","Mozart","",NA,1959,2,NA,"",1081,513.475,"",30,237.65,192.3
"3571",1090,"190904GHER1",19,4,4,"Stay  ","David Bowie","1976",NA,1953,1,23,"adulthood",1081,513.475,"",1,203.62,188.18
"3572",1090,"220914GHER1",19,26,1,"Life on Mars?","David Bowie","1971",3,1952,3,19,"",1081,513.475,"",2,246.23,189.99
"3573",1090,"AEHR",19,20,14,"Nocturne in C Sharp minor","Chopin","",NA,1960,3,NA,"",1081,513.475,"",3,229.58,212.85
"3574",1090,"ASHA",19,18,9,"Cavatina Op. 130","Beethoven","",NA,1951,1,NA,"",1081,513.475,"",4,208.65,165.63
"3575",1090,"BFOR",19,22,2,"Take a Chance on Me","ABBA","1977",NA,1944,4,33,"adulthood",1081,513.475,"",5,211.69,166.85
"3576",1090,"CWEI",19,7,13,"Reckoner","Radiohead","2007",NA,1941,3,66,"",1081,513.475,"",6,207.93,162.03
"3577",1090,"DFAI",19,12,6,"Thanks for the Memories","Fall Out Boy","2007",NA,1953,4,54,"",1081,513.475,"",7,247.45,203.26
"3578",1090,"DMET",19,30,19,"Pinball Wizard","The Who","1969",3,1951,4,18,"adolescence",1081,513.475,"y",8,209.45,187.55
"3579",1090,"DMUN",19,25,18,"Hoquetus II","Johannes Kretz","",3,1968,1,NA,"",1081,513.475,"",9,212.07,178.65
"3580",1090,"EHER",19,16,14,"Nocturne in C Sharp minor","Chopin","",NA,1958,1,NA,"",1081,513.475,"",10,241.11,241.52
"3581",1090,"EKAS",19,28,6,"Flow with It (You Got Me Feeling Like)","St. Paul & The Broken Bones","2016",4,1957,4,59,"",1081,513.475,"",11,207.3,193.68
"3582",1090,"ELAR",19,21,20,"Beyond the Horizon","Georg Hajdu","",NA,1959,1,NA,"",1081,513.475,"",12,243.83,180.48
"3583",1090,"EROS",19,9,1,"I Can't Get No Satisfaction","The Rolling Stones","1965",NA,1961,4,4,"childhood",1081,513.475,"",13,213.4,186.81
"3584",1090,"ETAL",19,34,23,"American Pie","Don Mclean","1971",3,1956,4,15,"adolescence",1081,513.475,"",34,216.86,211.16
"3585",1090,"FKEE",19,1,18,"Hoquetus II","Johannes Kretz","",NA,1963,1,NA,"",1081,513.475,"",14,225.89,192.05
"3586",1090,"GCAS",19,11,22,"Simmer","Hubert Ho","",NA,1947,2,NA,"",1081,513.475,"",15,240.32,222.29
"3587",1090,"GSHA",19,19,5,"Ain't Nobody","Rufus & Chaka Khan","1983",NA,1955,4,28,"adulthood",1081,513.475,"",16,222.12,173.3
"3588",1090,"JBAR",19,32,22,"Car Song","Woody Guthrie","1951",3,1950,3,1,"childhood",1081,513.475,"",32,210.95,184.97
"3589",1090,"JDEN",19,27,5,"Goodbye Yellow Brick Road","Sara Bareilles","2013",4,1968,4,45,"adulthood",1081,513.475,"",17,220.21,201.05
"3590",1090,"JKAY",19,13,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",NA,1950,1,NA,"",1081,513.475,"",18,229.77,197.71
"3591",1090,"JPRE",19,6,7,"Adagio for Strings","Barber","",3,1944,2,NA,"",1081,513.475,"",19,207.85,167.7
"3592",1090,"JSCH",19,2,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1951,4,13,"adolescence",1081,513.475,"",20,228.49,211.03
"3593",1090,"LDIR",19,5,18,"Hoquetus II","Johannes Kretz","",NA,1956,1,NA,"",1081,513.475,"",21,219.95,177.08
"3594",1090,"LGEN",19,3,3,"Clare de Lune","Debussy","",NA,1955,4,NA,"adulthood",1081,513.475,"",22,214.01,148.54
"3595",1090,"LJAC",19,17,3,"I Never Can Say Goodbye","","",NA,1952,4,NA,"",1081,513.475,"",23,246,191.98
"3596",1090,"LOLE",19,14,18,"Hoquetus II","Johannes Kretz","",NA,1946,1,NA,"",1081,513.475,"",24,233.41,189.17
"3597",1090,"MBLO",19,8,11,"Hurt","Johnny Cash","2002",NA,1953,4,49,"",1081,513.475,"",25,231.71,206.43
"3598",1090,"MCHA",19,35,11,"One Fine Day","The Chiffons","1963",4,1954,4,9,"childhood",1081,513.475,"",31,228.47,226.7
"3599",1090,"MCOR",19,31,15,"Rosa","Orlando Silva","1937",4,1964,4,-27,"",1081,513.475,"",35,224.52,203.13
"3600",1090,"NLEN",19,24,8,"Symphony No. 2 Finale","Mahler","",3,1942,3,NA,"",1081,513.475,"",26,195.83,164.08
"3601",1090,"OADE",19,29,11,"Joy to the World","Three Dog Night","1970",3,1970,3,0,"childhood",1081,513.475,"n",27,229.61,217.07
"3602",1090,"RLIE",19,33,21,"Tossin' and Turnin'","Bobby Lewis","1961",2,1960,4,1,"childhood",1081,513.475,"",33,221.03,185.23
"3603",1090,"SCAE",19,15,4,"Panic in Detroit","David Bowie","1973",NA,1965,4,8,"childhood",1081,513.475,"",28,241.39,179.12
"3604",1090,"TCIE",19,10,1,"I Will","Allison Krauss & Tony Furtado","1992",NA,1960,4,32,"adulthood",1081,513.475,"",29,213.85,167.15
"3605",1090,"TSTA",19,23,5,"Lacrimosa","Mozart","",NA,1959,2,NA,"",1081,513.475,"",30,238.45,193.24
"3606",1091,"190904GHER1",19,4,4,"Stay  ","David Bowie","1976",NA,1953,1,23,"adulthood",1081,513.475,"",1,203.32,188.51
"3607",1091,"220914GHER1",19,26,1,"Life on Mars?","David Bowie","1971",3,1952,3,19,"",1081,513.475,"",2,246.58,190.6
"3608",1091,"AEHR",19,20,14,"Nocturne in C Sharp minor","Chopin","",NA,1960,3,NA,"",1081,513.475,"",3,229.06,220.57
"3609",1091,"ASHA",19,18,9,"Cavatina Op. 130","Beethoven","",NA,1951,1,NA,"",1081,513.475,"",4,209.33,163.76
"3610",1091,"BFOR",19,22,2,"Take a Chance on Me","ABBA","1977",NA,1944,4,33,"adulthood",1081,513.475,"",5,212.46,167.31
"3611",1091,"CWEI",19,7,13,"Reckoner","Radiohead","2007",NA,1941,3,66,"",1081,513.475,"",6,209.04,163.15
"3612",1091,"DFAI",19,12,6,"Thanks for the Memories","Fall Out Boy","2007",NA,1953,4,54,"",1081,513.475,"",7,247.78,201.76
"3613",1091,"DMET",19,30,19,"Pinball Wizard","The Who","1969",3,1951,4,18,"adolescence",1081,513.475,"y",8,210.05,187.51
"3614",1091,"DMUN",19,25,18,"Hoquetus II","Johannes Kretz","",3,1968,1,NA,"",1081,513.475,"",9,212.21,179.82
"3615",1091,"EHER",19,16,14,"Nocturne in C Sharp minor","Chopin","",NA,1958,1,NA,"",1081,513.475,"",10,240.16,238.99
"3616",1091,"EKAS",19,28,6,"Flow with It (You Got Me Feeling Like)","St. Paul & The Broken Bones","2016",4,1957,4,59,"",1081,513.475,"",11,207.32,190.74
"3617",1091,"ELAR",19,21,20,"Beyond the Horizon","Georg Hajdu","",NA,1959,1,NA,"",1081,513.475,"",12,244.05,180.51
"3618",1091,"EROS",19,9,1,"I Can't Get No Satisfaction","The Rolling Stones","1965",NA,1961,4,4,"childhood",1081,513.475,"",13,213.5,186.9
"3619",1091,"ETAL",19,34,23,"American Pie","Don Mclean","1971",3,1956,4,15,"adolescence",1081,513.475,"",34,216.27,211.76
"3620",1091,"FKEE",19,1,18,"Hoquetus II","Johannes Kretz","",NA,1963,1,NA,"",1081,513.475,"",14,226.35,188.36
"3621",1091,"GCAS",19,11,22,"Simmer","Hubert Ho","",NA,1947,2,NA,"",1081,513.475,"",15,240.71,221.93
"3622",1091,"GSHA",19,19,5,"Ain't Nobody","Rufus & Chaka Khan","1983",NA,1955,4,28,"adulthood",1081,513.475,"",16,222.59,175.8
"3623",1091,"JBAR",19,32,22,"Car Song","Woody Guthrie","1951",3,1950,3,1,"childhood",1081,513.475,"",32,211.16,183.68
"3624",1091,"JDEN",19,27,5,"Goodbye Yellow Brick Road","Sara Bareilles","2013",4,1968,4,45,"adulthood",1081,513.475,"",17,221.67,199.87
"3625",1091,"JKAY",19,13,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",NA,1950,1,NA,"",1081,513.475,"",18,229.13,197.21
"3626",1091,"JPRE",19,6,7,"Adagio for Strings","Barber","",3,1944,2,NA,"",1081,513.475,"",19,207.75,169.1
"3627",1091,"JSCH",19,2,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1951,4,13,"adolescence",1081,513.475,"",20,227.99,214.18
"3628",1091,"LDIR",19,5,18,"Hoquetus II","Johannes Kretz","",NA,1956,1,NA,"",1081,513.475,"",21,220.57,179.67
"3629",1091,"LGEN",19,3,3,"Clare de Lune","Debussy","",NA,1955,4,NA,"adulthood",1081,513.475,"",22,213.5,147.29
"3630",1091,"LJAC",19,17,3,"I Never Can Say Goodbye","","",NA,1952,4,NA,"",1081,513.475,"",23,244.96,192.17
"3631",1091,"LOLE",19,14,18,"Hoquetus II","Johannes Kretz","",NA,1946,1,NA,"",1081,513.475,"",24,234.12,195.28
"3632",1091,"MBLO",19,8,11,"Hurt","Johnny Cash","2002",NA,1953,4,49,"",1081,513.475,"",25,231.41,205.44
"3633",1091,"MCHA",19,35,11,"One Fine Day","The Chiffons","1963",4,1954,4,9,"childhood",1081,513.475,"",31,226.6,226.64
"3634",1091,"MCOR",19,31,15,"Rosa","Orlando Silva","1937",4,1964,4,-27,"",1081,513.475,"",35,224.08,204.72
"3635",1091,"NLEN",19,24,8,"Symphony No. 2 Finale","Mahler","",3,1942,3,NA,"",1081,513.475,"",26,195.88,163.94
"3636",1091,"OADE",19,29,11,"Joy to the World","Three Dog Night","1970",3,1970,3,0,"childhood",1081,513.475,"n",27,229.63,216.49
"3637",1091,"RLIE",19,33,21,"Tossin' and Turnin'","Bobby Lewis","1961",2,1960,4,1,"childhood",1081,513.475,"",33,221.05,182.93
"3638",1091,"SCAE",19,15,4,"Panic in Detroit","David Bowie","1973",NA,1965,4,8,"childhood",1081,513.475,"",28,239.83,176.4
"3639",1091,"TCIE",19,10,1,"I Will","Allison Krauss & Tony Furtado","1992",NA,1960,4,32,"adulthood",1081,513.475,"",29,214.29,166.5
"3640",1091,"TSTA",19,23,5,"Lacrimosa","Mozart","",NA,1959,2,NA,"",1081,513.475,"",30,238.38,192.09
"3641",1092,"190904GHER1",19,4,4,"Stay  ","David Bowie","1976",NA,1953,1,23,"adulthood",1081,513.475,"",1,204.05,184.97
"3642",1092,"220914GHER1",19,26,1,"Life on Mars?","David Bowie","1971",3,1952,3,19,"",1081,513.475,"",2,246.99,187.25
"3643",1092,"AEHR",19,20,14,"Nocturne in C Sharp minor","Chopin","",NA,1960,3,NA,"",1081,513.475,"",3,228.57,216.77
"3644",1092,"ASHA",19,18,9,"Cavatina Op. 130","Beethoven","",NA,1951,1,NA,"",1081,513.475,"",4,209.57,163.86
"3645",1092,"BFOR",19,22,2,"Take a Chance on Me","ABBA","1977",NA,1944,4,33,"adulthood",1081,513.475,"",5,212.46,167.09
"3646",1092,"CWEI",19,7,13,"Reckoner","Radiohead","2007",NA,1941,3,66,"",1081,513.475,"",6,208.48,163.11
"3647",1092,"DFAI",19,12,6,"Thanks for the Memories","Fall Out Boy","2007",NA,1953,4,54,"",1081,513.475,"",7,248.27,204.64
"3648",1092,"DMET",19,30,19,"Pinball Wizard","The Who","1969",3,1951,4,18,"adolescence",1081,513.475,"y",8,210.22,187.85
"3649",1092,"DMUN",19,25,18,"Hoquetus II","Johannes Kretz","",3,1968,1,NA,"",1081,513.475,"",9,212.34,179.64
"3650",1092,"EHER",19,16,14,"Nocturne in C Sharp minor","Chopin","",NA,1958,1,NA,"",1081,513.475,"",10,241.38,242.37
"3651",1092,"EKAS",19,28,6,"Flow with It (You Got Me Feeling Like)","St. Paul & The Broken Bones","2016",4,1957,4,59,"",1081,513.475,"",11,207.62,193.18
"3652",1092,"ELAR",19,21,20,"Beyond the Horizon","Georg Hajdu","",NA,1959,1,NA,"",1081,513.475,"",12,244.28,181.82
"3653",1092,"EROS",19,9,1,"I Can't Get No Satisfaction","The Rolling Stones","1965",NA,1961,4,4,"childhood",1081,513.475,"",13,213.27,187.2
"3654",1092,"ETAL",19,34,23,"American Pie","Don Mclean","1971",3,1956,4,15,"adolescence",1081,513.475,"",34,216.92,210.3
"3655",1092,"FKEE",19,1,18,"Hoquetus II","Johannes Kretz","",NA,1963,1,NA,"",1081,513.475,"",14,226.63,193.75
"3656",1092,"GCAS",19,11,22,"Simmer","Hubert Ho","",NA,1947,2,NA,"",1081,513.475,"",15,240.72,223.36
"3657",1092,"GSHA",19,19,5,"Ain't Nobody","Rufus & Chaka Khan","1983",NA,1955,4,28,"adulthood",1081,513.475,"",16,221.99,174.36
"3658",1092,"JBAR",19,32,22,"Car Song","Woody Guthrie","1951",3,1950,3,1,"childhood",1081,513.475,"",32,210.63,188.4
"3659",1092,"JDEN",19,27,5,"Goodbye Yellow Brick Road","Sara Bareilles","2013",4,1968,4,45,"adulthood",1081,513.475,"",17,220.09,201.45
"3660",1092,"JKAY",19,13,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",NA,1950,1,NA,"",1081,513.475,"",18,228.3,196.8
"3661",1092,"JPRE",19,6,7,"Adagio for Strings","Barber","",3,1944,2,NA,"",1081,513.475,"",19,208.3,165.5
"3662",1092,"JSCH",19,2,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1951,4,13,"adolescence",1081,513.475,"",20,228.38,210.64
"3663",1092,"LDIR",19,5,18,"Hoquetus II","Johannes Kretz","",NA,1956,1,NA,"",1081,513.475,"",21,220.01,175.89
"3664",1092,"LGEN",19,3,3,"Clare de Lune","Debussy","",NA,1955,4,NA,"adulthood",1081,513.475,"",22,214.16,146.6
"3665",1092,"LJAC",19,17,3,"I Never Can Say Goodbye","","",NA,1952,4,NA,"",1081,513.475,"",23,245.09,193.28
"3666",1092,"LOLE",19,14,18,"Hoquetus II","Johannes Kretz","",NA,1946,1,NA,"",1081,513.475,"",24,234.31,189.49
"3667",1092,"MBLO",19,8,11,"Hurt","Johnny Cash","2002",NA,1953,4,49,"",1081,513.475,"",25,232.04,207.83
"3668",1092,"MCHA",19,35,11,"One Fine Day","The Chiffons","1963",4,1954,4,9,"childhood",1081,513.475,"",31,227.82,228.19
"3669",1092,"MCOR",19,31,15,"Rosa","Orlando Silva","1937",4,1964,4,-27,"",1081,513.475,"",35,224.63,204.6
"3670",1092,"NLEN",19,24,8,"Symphony No. 2 Finale","Mahler","",3,1942,3,NA,"",1081,513.475,"",26,195.96,164.19
"3671",1092,"OADE",19,29,11,"Joy to the World","Three Dog Night","1970",3,1970,3,0,"childhood",1081,513.475,"n",27,229.2,216.07
"3672",1092,"RLIE",19,33,21,"Tossin' and Turnin'","Bobby Lewis","1961",2,1960,4,1,"childhood",1081,513.475,"",33,220.81,186.47
"3673",1092,"SCAE",19,15,4,"Panic in Detroit","David Bowie","1973",NA,1965,4,8,"childhood",1081,513.475,"",28,240.03,179.41
"3674",1092,"TCIE",19,10,1,"I Will","Allison Krauss & Tony Furtado","1992",NA,1960,4,32,"adulthood",1081,513.475,"",29,213.73,167.2
"3675",1092,"TSTA",19,23,5,"Lacrimosa","Mozart","",NA,1959,2,NA,"",1081,513.475,"",30,238.99,194.25
"3676",1093,"190904GHER1",19,4,4,"Stay  ","David Bowie","1976",NA,1953,1,23,"adulthood",1081,513.475,"",1,204.47,185.2
"3677",1093,"220914GHER1",19,26,1,"Life on Mars?","David Bowie","1971",3,1952,3,19,"",1081,513.475,"",2,246.69,192.2
"3678",1093,"AEHR",19,20,14,"Nocturne in C Sharp minor","Chopin","",NA,1960,3,NA,"",1081,513.475,"",3,228.49,220.29
"3679",1093,"ASHA",19,18,9,"Cavatina Op. 130","Beethoven","",NA,1951,1,NA,"",1081,513.475,"",4,210.26,163.67
"3680",1093,"BFOR",19,22,2,"Take a Chance on Me","ABBA","1977",NA,1944,4,33,"adulthood",1081,513.475,"",5,213.05,168.02
"3681",1093,"CWEI",19,7,13,"Reckoner","Radiohead","2007",NA,1941,3,66,"",1081,513.475,"",6,208.79,161.79
"3682",1093,"DFAI",19,12,6,"Thanks for the Memories","Fall Out Boy","2007",NA,1953,4,54,"",1081,513.475,"",7,249.58,202.08
"3683",1093,"DMET",19,30,19,"Pinball Wizard","The Who","1969",3,1951,4,18,"adolescence",1081,513.475,"y",8,212.36,191.75
"3684",1093,"DMUN",19,25,18,"Hoquetus II","Johannes Kretz","",3,1968,1,NA,"",1081,513.475,"",9,211.55,180.65
"3685",1093,"EHER",19,16,14,"Nocturne in C Sharp minor","Chopin","",NA,1958,1,NA,"",1081,513.475,"",10,240.99,238.86
"3686",1093,"EKAS",19,28,6,"Flow with It (You Got Me Feeling Like)","St. Paul & The Broken Bones","2016",4,1957,4,59,"",1081,513.475,"",11,207.77,191.3
"3687",1093,"ELAR",19,21,20,"Beyond the Horizon","Georg Hajdu","",NA,1959,1,NA,"",1081,513.475,"",12,243.35,180.6
"3688",1093,"EROS",19,9,1,"I Can't Get No Satisfaction","The Rolling Stones","1965",NA,1961,4,4,"childhood",1081,513.475,"",13,213.67,185.49
"3689",1093,"ETAL",19,34,23,"American Pie","Don Mclean","1971",3,1956,4,15,"adolescence",1081,513.475,"",34,217.13,211.82
"3690",1093,"FKEE",19,1,18,"Hoquetus II","Johannes Kretz","",NA,1963,1,NA,"",1081,513.475,"",14,226.5,187.75
"3691",1093,"GCAS",19,11,22,"Simmer","Hubert Ho","",NA,1947,2,NA,"",1081,513.475,"",15,240.22,221.28
"3692",1093,"GSHA",19,19,5,"Ain't Nobody","Rufus & Chaka Khan","1983",NA,1955,4,28,"adulthood",1081,513.475,"",16,222.33,178.75
"3693",1093,"JBAR",19,32,22,"Car Song","Woody Guthrie","1951",3,1950,3,1,"childhood",1081,513.475,"",32,211.37,183.36
"3694",1093,"JDEN",19,27,5,"Goodbye Yellow Brick Road","Sara Bareilles","2013",4,1968,4,45,"adulthood",1081,513.475,"",17,221.85,202.08
"3695",1093,"JKAY",19,13,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",NA,1950,1,NA,"",1081,513.475,"",18,229.3,196.43
"3696",1093,"JPRE",19,6,7,"Adagio for Strings","Barber","",3,1944,2,NA,"",1081,513.475,"",19,208.23,169.03
"3697",1093,"JSCH",19,2,12,"The Sound of Silence","Simon & Garfunkel","1964",NA,1951,4,13,"adolescence",1081,513.475,"",20,228.07,212.3
"3698",1093,"LDIR",19,5,18,"Hoquetus II","Johannes Kretz","",NA,1956,1,NA,"",1081,513.475,"",21,220.35,181.62
"3699",1093,"LGEN",19,3,3,"Clare de Lune","Debussy","",NA,1955,4,NA,"adulthood",1081,513.475,"",22,214.2,148.08
"3700",1093,"LJAC",19,17,3,"I Never Can Say Goodbye","","",NA,1952,4,NA,"",1081,513.475,"",23,245.75,192.16
"3701",1093,"LOLE",19,14,18,"Hoquetus II","Johannes Kretz","",NA,1946,1,NA,"",1081,513.475,"",24,234.23,195.37
"3702",1093,"MBLO",19,8,11,"Hurt","Johnny Cash","2002",NA,1953,4,49,"",1081,513.475,"",25,231.06,207.73
"3703",1093,"MCHA",19,35,11,"One Fine Day","The Chiffons","1963",4,1954,4,9,"childhood",1081,513.475,"",31,226.54,225.3
"3704",1093,"MCOR",19,31,15,"Rosa","Orlando Silva","1937",4,1964,4,-27,"",1081,513.475,"",35,224.38,204.86
"3705",1093,"NLEN",19,24,8,"Symphony No. 2 Finale","Mahler","",3,1942,3,NA,"",1081,513.475,"",26,196.68,170.05
"3706",1093,"OADE",19,29,11,"Joy to the World","Three Dog Night","1970",3,1970,3,0,"childhood",1081,513.475,"n",27,228.93,215.51
"3707",1093,"RLIE",19,33,21,"Tossin' and Turnin'","Bobby Lewis","1961",2,1960,4,1,"childhood",1081,513.475,"",33,220.8,182.51
"3708",1093,"SCAE",19,15,4,"Panic in Detroit","David Bowie","1973",NA,1965,4,8,"childhood",1081,513.475,"",28,239.6,178.74
"3709",1093,"TCIE",19,10,1,"I Will","Allison Krauss & Tony Furtado","1992",NA,1960,4,32,"adulthood",1081,513.475,"",29,213.76,167.91
"3710",1093,"TSTA",19,23,5,"Lacrimosa","Mozart","",NA,1959,2,NA,"",1081,513.475,"",30,239.5,192.2
