"","TR","SUBID","order","CONN_ID","stim_number","stim_name","artist","yearofrelease","liking","yearofbirth","familiarity","SSA","age_bin","TR_onset","second_onset","memory.evoking.","ID","PC_univ","HC_univ"
"7776",1223,"MCOR",21,31,20,"Vibracoes","Jacob do Bandolim","1967",4,1964,4,3,"childhood",1201,570.475,"",35,225.17,205.68
"7777",1223,"NLEN",21,24,13,"Reckoner","Radiohead","2007",3,1942,2,65,"",1201,570.475,"",26,197.35,171.4
"7778",1223,"OADE",21,29,14,"Another One Bites the Dust","Queen","1980",4,1970,4,10,"childhood",1201,570.475,"y",27,226.65,213.25
"7779",1223,"SCAE",21,15,2,"Doo Doo Doo Doo Doo (Heartbreaker)","The Rolling Stones","1973",NA,1965,4,8,"childhood",1201,570.475,"",28,236.33,175.57
"7780",1223,"TCIE",21,10,8,"Symphony No. 2 Finale","Mahler","",NA,1960,3,NA,"",1201,570.475,"",29,214.22,166.33
"7781",1223,"TSTA",21,23,23,"Vertigo Temporum","Hubert Ho","",NA,1959,1,NA,"",1201,570.475,"",30,237.88,193.58
"7782",1224,"190904GHER1",21,4,11,"Hurt","Johnny Cash","",NA,1953,1,NA,"",1201,570.475,"",1,204.08,184.51
"7783",1224,"220914GHER1",21,26,11,"Hurt","Johnny Cash","",1,1952,1,NA,"",1201,570.475,"",2,245.93,191.16
"7784",1224,"AEHR",21,20,21,"When the Moon Casts Shadows","Hubert Ho","",NA,1960,3,NA,"",1201,570.475,"",3,229.5,218.5
"7785",1224,"ASHA",21,18,20,"Beyond the Horizon","Georg Hajdu","",NA,1951,1,NA,"",1201,570.475,"",4,208.39,164.23
"7786",1224,"BFOR",21,22,22,"Simmer","Hubert Ho","",NA,1944,1,NA,"",1201,570.475,"",5,213,167.37
"7787",1224,"CWEI",21,7,14,"Nocturne in C Sharp minor","Chopin","",NA,1941,3,NA,"",1201,570.475,"",6,207.1,160.69
"7788",1224,"DFAI",21,12,18,"Hoquetus II","Johannes Kretz","",NA,1953,1,NA,"",1201,570.475,"",7,249.5,206.55
"7789",1224,"DMET",21,30,7,"I Want to Hold Your Hand","The Beatles","1964",3,1951,4,13,"adolescence",1201,570.475,"y",8,208.98,183.11
"7790",1224,"DMUN",21,25,8,"Symphony No. 2 Finale","Mahler","",2,1968,3,NA,"",1201,570.475,"",9,211.67,180.84
"7791",1224,"EHER",21,16,21,"When the Moon Casts Shadows","Hubert Ho","",NA,1958,1,NA,"",1201,570.475,"",10,241.44,242.24
"7792",1224,"EKAS",21,28,5,"Golden Lady","Louis Cato and The Late Show Band","2022",4,1957,4,65,"",1201,570.475,"",11,211.88,195.37
"7793",1224,"ELAR",21,21,8,"Symphony No. 2 Finale","Mahler","",NA,1959,3,NA,"",1201,570.475,"",12,243,181.04
"7794",1224,"EROS",21,9,4,"Stairway to Heaven","Aerosmith","1971",NA,1961,4,10,"childhood",1201,570.475,"",13,214.94,188.94
"7795",1224,"FKEE",21,1,20,"Beyond the Horizon","Georg Hajdu","",NA,1963,1,NA,"",1201,570.475,"",14,227.19,191.23
"7796",1224,"GCAS",21,11,11,"Hurt","Johnny Cash","",NA,1947,2,NA,"",1201,570.475,"",15,238.28,220.87
"7797",1224,"GSHA",21,19,3,"Celebration","Kool & The Gang","1980",NA,1955,4,25,"adulthood",1201,570.475,"",16,222.16,174.72
"7798",1224,"JDEN",21,27,6,"Rocket Man","Elton John","1972",4,1968,4,4,"childhood",1201,570.475,"",17,215.98,200.54
"7799",1224,"JKAY",21,13,10,"John Wayne Gacy Jr.","Sufjan Stevens","",NA,1950,3,NA,"",1201,570.475,"",18,231.57,196.26
"7800",1224,"JPRE",21,6,1,"","","Concerto in D Minor for 2 Violins",4,1944,3,NA,"",1201,570.475,"",19,208.43,168.34
"7801",1224,"JSCH",21,2,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",NA,1951,1,NA,"",1201,570.475,"",20,227.2,211.12
"7802",1224,"LDIR",21,5,8,"Symphony No. 2 Finale","Mahler","",NA,1956,1,NA,"",1201,570.475,"",21,218.41,177.78
"7803",1224,"LGEN",21,3,20,"Beyond the Horizon","Georg Hajdu","",NA,1955,2,NA,"",1201,570.475,"",22,214.42,149.57
"7804",1224,"LJAC",21,17,5,"You Send Me","Sam Cooke","1957",NA,1952,4,5,"childhood",1201,570.475,"",23,247.95,194.54
"7805",1224,"LOLE",21,14,2,"Somewhere Over the Rainbow","Israel Kamakawiwoʻole","1990",NA,1946,4,44,"adulthood",1201,570.475,"",24,233.84,190.84
"7806",1224,"MBLO",21,8,24,"Manual Labor","Hubert Ho","",NA,1953,2,NA,"",1201,570.475,"",25,231.67,208.55
"7807",1224,"MCOR",21,31,20,"Vibracoes","Jacob do Bandolim","1967",4,1964,4,3,"childhood",1201,570.475,"",35,225.56,206.02
"7808",1224,"NLEN",21,24,13,"Reckoner","Radiohead","2007",3,1942,2,65,"",1201,570.475,"",26,196.31,170.97
"7809",1224,"OADE",21,29,14,"Another One Bites the Dust","Queen","1980",4,1970,4,10,"childhood",1201,570.475,"y",27,227.04,213.68
"7810",1224,"SCAE",21,15,2,"Doo Doo Doo Doo Doo (Heartbreaker)","The Rolling Stones","1973",NA,1965,4,8,"childhood",1201,570.475,"",28,236.79,178.89
"7811",1224,"TCIE",21,10,8,"Symphony No. 2 Finale","Mahler","",NA,1960,3,NA,"",1201,570.475,"",29,213.21,165.87
"7812",1224,"TSTA",21,23,23,"Vertigo Temporum","Hubert Ho","",NA,1959,1,NA,"",1201,570.475,"",30,239.32,195.04
"7813",1225,"190904GHER1",21,4,11,"Hurt","Johnny Cash","",NA,1953,1,NA,"",1201,570.475,"",1,204.27,184.9
"7814",1225,"220914GHER1",21,26,11,"Hurt","Johnny Cash","",1,1952,1,NA,"",1201,570.475,"",2,245.93,195.05
"7815",1225,"AEHR",21,20,21,"When the Moon Casts Shadows","Hubert Ho","",NA,1960,3,NA,"",1201,570.475,"",3,229.06,215.34
"7816",1225,"ASHA",21,18,20,"Beyond the Horizon","Georg Hajdu","",NA,1951,1,NA,"",1201,570.475,"",4,209.11,166.79
"7817",1225,"BFOR",21,22,22,"Simmer","Hubert Ho","",NA,1944,1,NA,"",1201,570.475,"",5,213.32,167.98
"7818",1225,"CWEI",21,7,14,"Nocturne in C Sharp minor","Chopin","",NA,1941,3,NA,"",1201,570.475,"",6,206.17,160.24
"7819",1225,"DFAI",21,12,18,"Hoquetus II","Johannes Kretz","",NA,1953,1,NA,"",1201,570.475,"",7,249.28,204.7
"7820",1225,"DMET",21,30,7,"I Want to Hold Your Hand","The Beatles","1964",3,1951,4,13,"adolescence",1201,570.475,"y",8,208.78,188.18
"7821",1225,"DMUN",21,25,8,"Symphony No. 2 Finale","Mahler","",2,1968,3,NA,"",1201,570.475,"",9,211.76,177.07
"7822",1225,"EHER",21,16,21,"When the Moon Casts Shadows","Hubert Ho","",NA,1958,1,NA,"",1201,570.475,"",10,240.88,238.54
"7823",1225,"EKAS",21,28,5,"Golden Lady","Louis Cato and The Late Show Band","2022",4,1957,4,65,"",1201,570.475,"",11,210.37,193.11
"7824",1225,"ELAR",21,21,8,"Symphony No. 2 Finale","Mahler","",NA,1959,3,NA,"",1201,570.475,"",12,243.05,181.97
"7825",1225,"EROS",21,9,4,"Stairway to Heaven","Aerosmith","1971",NA,1961,4,10,"childhood",1201,570.475,"",13,214.22,187.72
"7826",1225,"FKEE",21,1,20,"Beyond the Horizon","Georg Hajdu","",NA,1963,1,NA,"",1201,570.475,"",14,226.98,189.7
"7827",1225,"GCAS",21,11,11,"Hurt","Johnny Cash","",NA,1947,2,NA,"",1201,570.475,"",15,237.59,219.48
"7828",1225,"GSHA",21,19,3,"Celebration","Kool & The Gang","1980",NA,1955,4,25,"adulthood",1201,570.475,"",16,222.48,176.38
"7829",1225,"JDEN",21,27,6,"Rocket Man","Elton John","1972",4,1968,4,4,"childhood",1201,570.475,"",17,217.17,202.27
"7830",1225,"JKAY",21,13,10,"John Wayne Gacy Jr.","Sufjan Stevens","",NA,1950,3,NA,"",1201,570.475,"",18,230.04,197.46
"7831",1225,"JPRE",21,6,1,"","","Concerto in D Minor for 2 Violins",4,1944,3,NA,"",1201,570.475,"",19,207.79,169.33
"7832",1225,"JSCH",21,2,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",NA,1951,1,NA,"",1201,570.475,"",20,227.38,212.37
"7833",1225,"LDIR",21,5,8,"Symphony No. 2 Finale","Mahler","",NA,1956,1,NA,"",1201,570.475,"",21,218.62,179.88
"7834",1225,"LGEN",21,3,20,"Beyond the Horizon","Georg Hajdu","",NA,1955,2,NA,"",1201,570.475,"",22,214.28,147.94
"7835",1225,"LJAC",21,17,5,"You Send Me","Sam Cooke","1957",NA,1952,4,5,"childhood",1201,570.475,"",23,247.09,193.23
"7836",1225,"LOLE",21,14,2,"Somewhere Over the Rainbow","Israel Kamakawiwoʻole","1990",NA,1946,4,44,"adulthood",1201,570.475,"",24,234.75,195.5
"7837",1225,"MBLO",21,8,24,"Manual Labor","Hubert Ho","",NA,1953,2,NA,"",1201,570.475,"",25,231.32,207.27
"7838",1225,"MCOR",21,31,20,"Vibracoes","Jacob do Bandolim","1967",4,1964,4,3,"childhood",1201,570.475,"",35,224.96,205.63
"7839",1225,"NLEN",21,24,13,"Reckoner","Radiohead","2007",3,1942,2,65,"",1201,570.475,"",26,196.84,170.08
"7840",1225,"OADE",21,29,14,"Another One Bites the Dust","Queen","1980",4,1970,4,10,"childhood",1201,570.475,"y",27,227.35,214.21
"7841",1225,"SCAE",21,15,2,"Doo Doo Doo Doo Doo (Heartbreaker)","The Rolling Stones","1973",NA,1965,4,8,"childhood",1201,570.475,"",28,236.3,178.2
"7842",1225,"TCIE",21,10,8,"Symphony No. 2 Finale","Mahler","",NA,1960,3,NA,"",1201,570.475,"",29,213.79,166.5
"7843",1225,"TSTA",21,23,23,"Vertigo Temporum","Hubert Ho","",NA,1959,1,NA,"",1201,570.475,"",30,239.42,194.29
"7844",1226,"190904GHER1",21,4,11,"Hurt","Johnny Cash","",NA,1953,1,NA,"",1201,570.475,"",1,202.95,185.09
"7845",1226,"220914GHER1",21,26,11,"Hurt","Johnny Cash","",1,1952,1,NA,"",1201,570.475,"",2,245.97,190.3
"7846",1226,"AEHR",21,20,21,"When the Moon Casts Shadows","Hubert Ho","",NA,1960,3,NA,"",1201,570.475,"",3,228.25,216.8
"7847",1226,"ASHA",21,18,20,"Beyond the Horizon","Georg Hajdu","",NA,1951,1,NA,"",1201,570.475,"",4,209.19,165.58
"7848",1226,"BFOR",21,22,22,"Simmer","Hubert Ho","",NA,1944,1,NA,"",1201,570.475,"",5,213.87,167.23
"7849",1226,"CWEI",21,7,14,"Nocturne in C Sharp minor","Chopin","",NA,1941,3,NA,"",1201,570.475,"",6,206.92,161.58
"7850",1226,"DFAI",21,12,18,"Hoquetus II","Johannes Kretz","",NA,1953,1,NA,"",1201,570.475,"",7,249.43,203.25
"7851",1226,"DMET",21,30,7,"I Want to Hold Your Hand","The Beatles","1964",3,1951,4,13,"adolescence",1201,570.475,"y",8,208.67,184.71
"7852",1226,"DMUN",21,25,8,"Symphony No. 2 Finale","Mahler","",2,1968,3,NA,"",1201,570.475,"",9,211.74,180.43
"7853",1226,"EHER",21,16,21,"When the Moon Casts Shadows","Hubert Ho","",NA,1958,1,NA,"",1201,570.475,"",10,239.54,240.36
"7854",1226,"EKAS",21,28,5,"Golden Lady","Louis Cato and The Late Show Band","2022",4,1957,4,65,"",1201,570.475,"",11,210.96,193.65
"7855",1226,"ELAR",21,21,8,"Symphony No. 2 Finale","Mahler","",NA,1959,3,NA,"",1201,570.475,"",12,242.9,181.3
"7856",1226,"EROS",21,9,4,"Stairway to Heaven","Aerosmith","1971",NA,1961,4,10,"childhood",1201,570.475,"",13,213.96,189.13
"7857",1226,"FKEE",21,1,20,"Beyond the Horizon","Georg Hajdu","",NA,1963,1,NA,"",1201,570.475,"",14,226.77,190.09
"7858",1226,"GCAS",21,11,11,"Hurt","Johnny Cash","",NA,1947,2,NA,"",1201,570.475,"",15,237.22,220.07
"7859",1226,"GSHA",21,19,3,"Celebration","Kool & The Gang","1980",NA,1955,4,25,"adulthood",1201,570.475,"",16,222.57,173.85
"7860",1226,"JDEN",21,27,6,"Rocket Man","Elton John","1972",4,1968,4,4,"childhood",1201,570.475,"",17,216.69,199.09
"7861",1226,"JKAY",21,13,10,"John Wayne Gacy Jr.","Sufjan Stevens","",NA,1950,3,NA,"",1201,570.475,"",18,229.13,197.5
"7862",1226,"JPRE",21,6,1,"","","Concerto in D Minor for 2 Violins",4,1944,3,NA,"",1201,570.475,"",19,208.43,166.26
"7863",1226,"JSCH",21,2,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",NA,1951,1,NA,"",1201,570.475,"",20,227.91,210.68
"7864",1226,"LDIR",21,5,8,"Symphony No. 2 Finale","Mahler","",NA,1956,1,NA,"",1201,570.475,"",21,218.33,178.1
"7865",1226,"LGEN",21,3,20,"Beyond the Horizon","Georg Hajdu","",NA,1955,2,NA,"",1201,570.475,"",22,215.01,146.2
"7866",1226,"LJAC",21,17,5,"You Send Me","Sam Cooke","1957",NA,1952,4,5,"childhood",1201,570.475,"",23,246.72,192.34
"7867",1226,"LOLE",21,14,2,"Somewhere Over the Rainbow","Israel Kamakawiwoʻole","1990",NA,1946,4,44,"adulthood",1201,570.475,"",24,234.58,192.26
"7868",1226,"MBLO",21,8,24,"Manual Labor","Hubert Ho","",NA,1953,2,NA,"",1201,570.475,"",25,231.65,207.82
"7869",1226,"MCOR",21,31,20,"Vibracoes","Jacob do Bandolim","1967",4,1964,4,3,"childhood",1201,570.475,"",35,225.74,205.66
"7870",1226,"NLEN",21,24,13,"Reckoner","Radiohead","2007",3,1942,2,65,"",1201,570.475,"",26,197.11,170.62
"7871",1226,"OADE",21,29,14,"Another One Bites the Dust","Queen","1980",4,1970,4,10,"childhood",1201,570.475,"y",27,227.43,213.8
"7872",1226,"SCAE",21,15,2,"Doo Doo Doo Doo Doo (Heartbreaker)","The Rolling Stones","1973",NA,1965,4,8,"childhood",1201,570.475,"",28,236.52,177.87
"7873",1226,"TCIE",21,10,8,"Symphony No. 2 Finale","Mahler","",NA,1960,3,NA,"",1201,570.475,"",29,214.11,166.46
"7874",1226,"TSTA",21,23,23,"Vertigo Temporum","Hubert Ho","",NA,1959,1,NA,"",1201,570.475,"",30,239.27,193.88
"7875",1227,"190904GHER1",21,4,11,"Hurt","Johnny Cash","",NA,1953,1,NA,"",1201,570.475,"",1,202.98,184.06
"7876",1227,"220914GHER1",21,26,11,"Hurt","Johnny Cash","",1,1952,1,NA,"",1201,570.475,"",2,246.84,193.57
"7877",1227,"AEHR",21,20,21,"When the Moon Casts Shadows","Hubert Ho","",NA,1960,3,NA,"",1201,570.475,"",3,228.66,216.62
"7878",1227,"ASHA",21,18,20,"Beyond the Horizon","Georg Hajdu","",NA,1951,1,NA,"",1201,570.475,"",4,208.39,166.18
"7879",1227,"BFOR",21,22,22,"Simmer","Hubert Ho","",NA,1944,1,NA,"",1201,570.475,"",5,214.32,168.73
"7880",1227,"CWEI",21,7,14,"Nocturne in C Sharp minor","Chopin","",NA,1941,3,NA,"",1201,570.475,"",6,207.49,161.38
"7881",1227,"DFAI",21,12,18,"Hoquetus II","Johannes Kretz","",NA,1953,1,NA,"",1201,570.475,"",7,249.68,204.72
"7882",1227,"DMET",21,30,7,"I Want to Hold Your Hand","The Beatles","1964",3,1951,4,13,"adolescence",1201,570.475,"y",8,209.13,185.68
"7883",1227,"DMUN",21,25,8,"Symphony No. 2 Finale","Mahler","",2,1968,3,NA,"",1201,570.475,"",9,211.94,176.6
"7884",1227,"EHER",21,16,21,"When the Moon Casts Shadows","Hubert Ho","",NA,1958,1,NA,"",1201,570.475,"",10,240.05,242.7
"7885",1227,"EKAS",21,28,5,"Golden Lady","Louis Cato and The Late Show Band","2022",4,1957,4,65,"",1201,570.475,"",11,209.95,192.77
"7886",1227,"ELAR",21,21,8,"Symphony No. 2 Finale","Mahler","",NA,1959,3,NA,"",1201,570.475,"",12,242.21,181.08
"7887",1227,"EROS",21,9,4,"Stairway to Heaven","Aerosmith","1971",NA,1961,4,10,"childhood",1201,570.475,"",13,215.01,187.38
"7888",1227,"FKEE",21,1,20,"Beyond the Horizon","Georg Hajdu","",NA,1963,1,NA,"",1201,570.475,"",14,226.48,191.48
"7889",1227,"GCAS",21,11,11,"Hurt","Johnny Cash","",NA,1947,2,NA,"",1201,570.475,"",15,235.98,221.14
"7890",1227,"GSHA",21,19,3,"Celebration","Kool & The Gang","1980",NA,1955,4,25,"adulthood",1201,570.475,"",16,222.45,176.68
"7891",1227,"JDEN",21,27,6,"Rocket Man","Elton John","1972",4,1968,4,4,"childhood",1201,570.475,"",17,217.59,201.15
"7892",1227,"JKAY",21,13,10,"John Wayne Gacy Jr.","Sufjan Stevens","",NA,1950,3,NA,"",1201,570.475,"",18,228.25,193.76
"7893",1227,"JPRE",21,6,1,"","","Concerto in D Minor for 2 Violins",4,1944,3,NA,"",1201,570.475,"",19,208.01,168.13
"7894",1227,"JSCH",21,2,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",NA,1951,1,NA,"",1201,570.475,"",20,228.23,211.99
"7895",1227,"LDIR",21,5,8,"Symphony No. 2 Finale","Mahler","",NA,1956,1,NA,"",1201,570.475,"",21,218.25,178.92
"7896",1227,"LGEN",21,3,20,"Beyond the Horizon","Georg Hajdu","",NA,1955,2,NA,"",1201,570.475,"",22,215.58,147.65
"7897",1227,"LJAC",21,17,5,"You Send Me","Sam Cooke","1957",NA,1952,4,5,"childhood",1201,570.475,"",23,247.37,192.72
"7898",1227,"LOLE",21,14,2,"Somewhere Over the Rainbow","Israel Kamakawiwoʻole","1990",NA,1946,4,44,"adulthood",1201,570.475,"",24,233.62,196.72
"7899",1227,"MBLO",21,8,24,"Manual Labor","Hubert Ho","",NA,1953,2,NA,"",1201,570.475,"",25,231.69,208.56
"7900",1227,"MCOR",21,31,20,"Vibracoes","Jacob do Bandolim","1967",4,1964,4,3,"childhood",1201,570.475,"",35,225.81,205.79
"7901",1227,"NLEN",21,24,13,"Reckoner","Radiohead","2007",3,1942,2,65,"",1201,570.475,"",26,198.65,169.43
"7902",1227,"OADE",21,29,14,"Another One Bites the Dust","Queen","1980",4,1970,4,10,"childhood",1201,570.475,"y",27,228.11,215.27
"7903",1227,"SCAE",21,15,2,"Doo Doo Doo Doo Doo (Heartbreaker)","The Rolling Stones","1973",NA,1965,4,8,"childhood",1201,570.475,"",28,237.3,178.29
"7904",1227,"TCIE",21,10,8,"Symphony No. 2 Finale","Mahler","",NA,1960,3,NA,"",1201,570.475,"",29,214.2,165.36
"7905",1227,"TSTA",21,23,23,"Vertigo Temporum","Hubert Ho","",NA,1959,1,NA,"",1201,570.475,"",30,238.25,192.68
"7906",1228,"190904GHER1",21,4,11,"Hurt","Johnny Cash","",NA,1953,1,NA,"",1201,570.475,"",1,203.96,185.78
"7907",1228,"220914GHER1",21,26,11,"Hurt","Johnny Cash","",1,1952,1,NA,"",1201,570.475,"",2,247.48,192.05
"7908",1228,"AEHR",21,20,21,"When the Moon Casts Shadows","Hubert Ho","",NA,1960,3,NA,"",1201,570.475,"",3,228.63,217.7
"7909",1228,"ASHA",21,18,20,"Beyond the Horizon","Georg Hajdu","",NA,1951,1,NA,"",1201,570.475,"",4,207.91,164.27
"7910",1228,"BFOR",21,22,22,"Simmer","Hubert Ho","",NA,1944,1,NA,"",1201,570.475,"",5,214.26,167.36
"7911",1228,"CWEI",21,7,14,"Nocturne in C Sharp minor","Chopin","",NA,1941,3,NA,"",1201,570.475,"",6,208.65,160.22
"7912",1228,"DFAI",21,12,18,"Hoquetus II","Johannes Kretz","",NA,1953,1,NA,"",1201,570.475,"",7,249.77,202.3
"7913",1228,"DMET",21,30,7,"I Want to Hold Your Hand","The Beatles","1964",3,1951,4,13,"adolescence",1201,570.475,"y",8,210.38,187.24
"7914",1228,"DMUN",21,25,8,"Symphony No. 2 Finale","Mahler","",2,1968,3,NA,"",1201,570.475,"",9,212.31,180.16
"7915",1228,"EHER",21,16,21,"When the Moon Casts Shadows","Hubert Ho","",NA,1958,1,NA,"",1201,570.475,"",10,238.94,238.36
"7916",1228,"EKAS",21,28,5,"Golden Lady","Louis Cato and The Late Show Band","2022",4,1957,4,65,"",1201,570.475,"",11,210.94,194.58
"7917",1228,"ELAR",21,21,8,"Symphony No. 2 Finale","Mahler","",NA,1959,3,NA,"",1201,570.475,"",12,241.75,180.13
"7918",1228,"EROS",21,9,4,"Stairway to Heaven","Aerosmith","1971",NA,1961,4,10,"childhood",1201,570.475,"",13,214.81,188.13
"7919",1228,"FKEE",21,1,20,"Beyond the Horizon","Georg Hajdu","",NA,1963,1,NA,"",1201,570.475,"",14,225.85,188.88
"7920",1228,"GCAS",21,11,11,"Hurt","Johnny Cash","",NA,1947,2,NA,"",1201,570.475,"",15,237.52,220.7
"7921",1228,"GSHA",21,19,3,"Celebration","Kool & The Gang","1980",NA,1955,4,25,"adulthood",1201,570.475,"",16,222.74,174.14
"7922",1228,"JDEN",21,27,6,"Rocket Man","Elton John","1972",4,1968,4,4,"childhood",1201,570.475,"",17,215.74,201.3
"7923",1228,"JKAY",21,13,10,"John Wayne Gacy Jr.","Sufjan Stevens","",NA,1950,3,NA,"",1201,570.475,"",18,228.4,194.63
"7924",1228,"JPRE",21,6,1,"","","Concerto in D Minor for 2 Violins",4,1944,3,NA,"",1201,570.475,"",19,207.29,166.4
"7925",1228,"JSCH",21,2,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",NA,1951,1,NA,"",1201,570.475,"",20,227.56,211.38
"7926",1228,"LDIR",21,5,8,"Symphony No. 2 Finale","Mahler","",NA,1956,1,NA,"",1201,570.475,"",21,218.36,179.46
"7927",1228,"LGEN",21,3,20,"Beyond the Horizon","Georg Hajdu","",NA,1955,2,NA,"",1201,570.475,"",22,215.55,147.68
"7928",1228,"LJAC",21,17,5,"You Send Me","Sam Cooke","1957",NA,1952,4,5,"childhood",1201,570.475,"",23,247.95,190.9
"7929",1228,"LOLE",21,14,2,"Somewhere Over the Rainbow","Israel Kamakawiwoʻole","1990",NA,1946,4,44,"adulthood",1201,570.475,"",24,233.84,196.58
"7930",1228,"MBLO",21,8,24,"Manual Labor","Hubert Ho","",NA,1953,2,NA,"",1201,570.475,"",25,231.58,208.76
"7931",1228,"MCOR",21,31,20,"Vibracoes","Jacob do Bandolim","1967",4,1964,4,3,"childhood",1201,570.475,"",35,226.37,206.08
"7932",1228,"NLEN",21,24,13,"Reckoner","Radiohead","2007",3,1942,2,65,"",1201,570.475,"",26,198.62,175.01
"7933",1228,"OADE",21,29,14,"Another One Bites the Dust","Queen","1980",4,1970,4,10,"childhood",1201,570.475,"y",27,228.31,213.36
"7934",1228,"SCAE",21,15,2,"Doo Doo Doo Doo Doo (Heartbreaker)","The Rolling Stones","1973",NA,1965,4,8,"childhood",1201,570.475,"",28,237.04,174.57
"7935",1228,"TCIE",21,10,8,"Symphony No. 2 Finale","Mahler","",NA,1960,3,NA,"",1201,570.475,"",29,214.54,165.44
"7936",1228,"TSTA",21,23,23,"Vertigo Temporum","Hubert Ho","",NA,1959,1,NA,"",1201,570.475,"",30,236.9,193.55
"7937",1229,"190904GHER1",21,4,11,"Hurt","Johnny Cash","",NA,1953,1,NA,"",1201,570.475,"",1,204.3,184.49
"7938",1229,"220914GHER1",21,26,11,"Hurt","Johnny Cash","",1,1952,1,NA,"",1201,570.475,"",2,247.54,193.37
"7939",1229,"AEHR",21,20,21,"When the Moon Casts Shadows","Hubert Ho","",NA,1960,3,NA,"",1201,570.475,"",3,229.06,216.41
"7940",1229,"ASHA",21,18,20,"Beyond the Horizon","Georg Hajdu","",NA,1951,1,NA,"",1201,570.475,"",4,208.19,165.29
"7941",1229,"BFOR",21,22,22,"Simmer","Hubert Ho","",NA,1944,1,NA,"",1201,570.475,"",5,214.41,167.38
"7942",1229,"CWEI",21,7,14,"Nocturne in C Sharp minor","Chopin","",NA,1941,3,NA,"",1201,570.475,"",6,207.58,162.84
"7943",1229,"DFAI",21,12,18,"Hoquetus II","Johannes Kretz","",NA,1953,1,NA,"",1201,570.475,"",7,248.9,202.43
"7944",1229,"DMET",21,30,7,"I Want to Hold Your Hand","The Beatles","1964",3,1951,4,13,"adolescence",1201,570.475,"y",8,210.31,187.36
"7945",1229,"DMUN",21,25,8,"Symphony No. 2 Finale","Mahler","",2,1968,3,NA,"",1201,570.475,"",9,212.11,177.23
"7946",1229,"EHER",21,16,21,"When the Moon Casts Shadows","Hubert Ho","",NA,1958,1,NA,"",1201,570.475,"",10,239.92,241.89
"7947",1229,"EKAS",21,28,5,"Golden Lady","Louis Cato and The Late Show Band","2022",4,1957,4,65,"",1201,570.475,"",11,210.22,193.12
"7948",1229,"ELAR",21,21,8,"Symphony No. 2 Finale","Mahler","",NA,1959,3,NA,"",1201,570.475,"",12,242.78,180.35
"7949",1229,"EROS",21,9,4,"Stairway to Heaven","Aerosmith","1971",NA,1961,4,10,"childhood",1201,570.475,"",13,213.47,187.08
"7950",1229,"FKEE",21,1,20,"Beyond the Horizon","Georg Hajdu","",NA,1963,1,NA,"",1201,570.475,"",14,225.95,191.87
"7951",1229,"GCAS",21,11,11,"Hurt","Johnny Cash","",NA,1947,2,NA,"",1201,570.475,"",15,235.86,220.93
"7952",1229,"GSHA",21,19,3,"Celebration","Kool & The Gang","1980",NA,1955,4,25,"adulthood",1201,570.475,"",16,221.44,176.37
"7953",1229,"JDEN",21,27,6,"Rocket Man","Elton John","1972",4,1968,4,4,"childhood",1201,570.475,"",17,216.48,201.78
"7954",1229,"JKAY",21,13,10,"John Wayne Gacy Jr.","Sufjan Stevens","",NA,1950,3,NA,"",1201,570.475,"",18,229.64,196.13
"7955",1229,"JPRE",21,6,1,"","","Concerto in D Minor for 2 Violins",4,1944,3,NA,"",1201,570.475,"",19,207.74,166.83
"7956",1229,"JSCH",21,2,17,"Bohlen-Pierce Pan Flute Folk Tune","Arturo Grolimund","",NA,1951,1,NA,"",1201,570.475,"",20,227.07,212
"7957",1229,"LDIR",21,5,8,"Symphony No. 2 Finale","Mahler","",NA,1956,1,NA,"",1201,570.475,"",21,219.06,179.45
"7958",1229,"LGEN",21,3,20,"Beyond the Horizon","Georg Hajdu","",NA,1955,2,NA,"",1201,570.475,"",22,215.85,149.28
"7959",1229,"LJAC",21,17,5,"You Send Me","Sam Cooke","1957",NA,1952,4,5,"childhood",1201,570.475,"",23,248.35,191.47
"7960",1229,"LOLE",21,14,2,"Somewhere Over the Rainbow","Israel Kamakawiwoʻole","1990",NA,1946,4,44,"adulthood",1201,570.475,"",24,233.21,192.86
"7961",1229,"MBLO",21,8,24,"Manual Labor","Hubert Ho","",NA,1953,2,NA,"",1201,570.475,"",25,232.16,209.29
"7962",1229,"MCOR",21,31,20,"Vibracoes","Jacob do Bandolim","1967",4,1964,4,3,"childhood",1201,570.475,"",35,226.86,207.12
"7963",1229,"NLEN",21,24,13,"Reckoner","Radiohead","2007",3,1942,2,65,"",1201,570.475,"",26,198.82,169.63
"7964",1229,"OADE",21,29,14,"Another One Bites the Dust","Queen","1980",4,1970,4,10,"childhood",1201,570.475,"y",27,228.4,214.15
"7965",1229,"SCAE",21,15,2,"Doo Doo Doo Doo Doo (Heartbreaker)","The Rolling Stones","1973",NA,1965,4,8,"childhood",1201,570.475,"",28,237.76,178.69
"7966",1229,"TCIE",21,10,8,"Symphony No. 2 Finale","Mahler","",NA,1960,3,NA,"",1201,570.475,"",29,214.93,166.47
